,epoch,common:age_loss,common:age_accuracy,common:apparel_class_loss,common:apparel_class_accuracy,common:color_loss,common:color_accuracy,common:gender_loss,common:gender_accuracy,common:material_loss,common:material_accuracy,loss,val_common:age_loss,val_common:age_accuracy,val_common:apparel_class_loss,val_common:apparel_class_accuracy,val_common:color_loss,val_common:color_accuracy,val_common:gender_loss,val_common:gender_accuracy,val_common:material_loss,val_common:material_accuracy,val_loss,common:apparel_class_randomguess,common:color_randomguess,common:material_randomguess,common:age_randomguess,common:gender_randomguess
16,16,0.650674045085907,0.7424256085045453,1.124613642692566,0.5233424305915833,1.999709725379944,0.364594804117052,0.6002320647239685,0.6694262695420747,2.7821011543273926,0.2305610280517364,1.4548524618148804,0.7200570106506348,0.7009345987620187,1.0954924821853638,0.5470085740089417,2.001643657684326,0.3967971448849529,0.6554400324821472,0.6312056670480571,2.946080684661865,0.2215743371700926,1.504622220993042,0.25,0.03571428571428571,0.03125,0.3333333333333333,0.5
17,17,0.6754308342933655,0.7237420997737138,1.116621732711792,0.5281847715377808,1.971001982688904,0.3804654017755485,0.5893011093139648,0.6901836998020608,2.7735815048217773,0.23287531983410134,1.448081135749817,0.6705753803253174,0.7663551148758303,1.091910481452942,0.5555555820465088,1.950487494468689,0.4163701284769589,0.5929322242736816,0.6950354504775481,2.906128168106079,0.21282798200628497,1.464488863945007,0.25,0.03571428571428571,0.03125,0.3333333333333333,0.5
18,18,0.6600685119628906,0.7306255101498237,1.1101601123809814,0.5271293520927429,1.9635162353515625,0.3770339170268311,0.5802428126335144,0.6879597005383933,2.785893678665161,0.23258602902150946,1.4429961442947388,0.6703007221221924,0.7102803518630075,1.0843487977981567,0.5475783348083496,1.950655817985535,0.4056939725296777,0.5950794219970703,0.7092198777071962,2.957024097442627,0.19825072975356745,1.4733413457870483,0.25,0.03571428571428571,0.03125,0.3333333333333333,0.5
19,19,0.6466134190559387,0.7306255101498237,1.1066392660140991,0.5278122425079346,1.9601870775222776,0.37681943314310135,0.5935954451560974,0.6746156159857395,2.75357985496521,0.2377931768522375,1.4349260330200195,0.7989577651023865,0.7009345987620187,1.0575467348098757,0.5635327696800232,1.937752723693848,0.39501781658239615,0.6039353013038635,0.6950354504775481,2.881689548492432,0.19241983266465862,1.4756536483764648,0.25,0.03571428571428571,0.03125,0.3333333333333333,0.5
20,20,0.6622897386550903,0.7316088123410024,1.1032383441925049,0.5323441624641418,1.909646153450012,0.3961215155503153,0.5813878774642944,0.6842530054420641,2.7421202659606934,0.2334538841001,1.4220482110977173,0.6726729273796082,0.7383177333694189,1.056066632270813,0.5584045648574829,1.9246573448181152,0.4252669095886981,0.5792065262794495,0.6666666887542031,2.915545463562012,0.21282798200628497,1.450948715209961,0.25,0.03571428571428571,0.03125,0.3333333333333333,0.5
21,21,0.6300026178359985,0.7424256085045453,1.1009328365325928,0.5350136756896973,1.9132990837097168,0.3871138873892537,0.5790133476257324,0.7050103912167266,2.738613605499268,0.23808246766482938,1.4150604009628296,0.7134341597557068,0.7102803518630075,1.0793187618255615,0.5464387536048889,1.935466170310974,0.3843416373686222,0.5969632863998413,0.652482261524555,2.9316494464874268,0.20116618782846624,1.4724905490875244,0.25,0.03571428571428571,0.03125,0.3333333333333333,0.5
22,22,0.652728796005249,0.7316088123410024,1.0951389074325562,0.5375589728355408,1.8981389999389648,0.3845402866972635,0.5721413493156433,0.6731329646384027,2.7280642986297607,0.24242176041696686,1.411561369895935,0.719825804233551,0.7009345987620187,1.0492249727249146,0.5663817524909973,1.935028076171875,0.40391459769413546,0.6242910623550415,0.6595744751393784,2.930584192276001,0.2069970849173756,1.471665620803833,0.25,0.03571428571428571,0.03125,0.3333333333333333,0.5
23,23,0.6690395474433899,0.7237420997737138,1.094443678855896,0.5411596894264221,1.922056794166565,0.3770339170268311,0.5839945077896118,0.6738743125547335,2.736126661300659,0.24097532371319297,1.4232631921768188,0.6608871817588806,0.7196261660657187,1.0475852489471436,0.5749287605285645,1.9438327550888064,0.4270462844242405,0.5921438932418823,0.7234042585688694,2.924614429473877,0.17784256135105392,1.4550058841705322,0.25,0.03571428571428571,0.03125,0.3333333333333333,0.5
24,24,0.6356900930404663,0.7463589942919752,1.081059813499451,0.5468090176582336,1.868722677230835,0.4006253425003937,0.5855373740196228,0.6820290061783966,2.6953043937683105,0.24907534495146924,1.3949191570281982,0.7157574892044067,0.757009361774843,1.0344507694244385,0.5783475637435913,1.9159106016159055,0.391459066911312,0.599934458732605,0.6879432832306996,2.915053367614746,0.2215743371700926,1.4561322927474976,0.25,0.03571428571428571,0.03125,0.3333333333333333,0.5
25,25,0.6477314829826355,0.7404589451146152,1.0854555368423462,0.5405388474464417,1.855494856834412,0.409632970661455,0.5800521373748779,0.7013037406057222,2.6970009803771973,0.23547888506987302,1.3947453498840332,0.7024975419044495,0.7289719802684317,1.0607978105545044,0.5606837868690491,1.958525538444519,0.39501781658239615,0.6487348675727844,0.7375886394305424,2.9682350158691406,0.19825072975356745,1.4877853393554688,0.25,0.03571428571428571,0.03125,0.3333333333333333,0.5
26,26,0.602952241897583,0.7394755839158652,1.080085277557373,0.544139564037323,1.8390700817108157,0.40877511234382374,0.5775273442268372,0.6983383934257239,2.677230834960937,0.24473605219933178,1.377225399017334,0.8196344971656799,0.6915887845593074,1.0351523160934448,0.5743589997291565,1.9820903539657595,0.3843416373686222,0.6059028506278992,0.6666666887542031,2.889486074447632,0.22740525331988962,1.4858431816101074,0.25,0.03571428571428571,0.03125,0.3333333333333333,0.5
27,27,0.6236329078674316,0.7414423063133665,1.0778303146362305,0.5474919080734253,1.8589409589767456,0.3963359994340447,0.575090229511261,0.6968556975930635,2.6646556854248047,0.24502534301192322,1.3818718194961548,0.7488692402839661,0.7102803518630075,1.0121183395385742,0.585185170173645,1.8481242656707764,0.42170820645059953,0.6209898591041565,0.7234042585688694,2.937098503112793,0.2069970849173756,1.451424241065979,0.25,0.03571428571428571,0.03125,0.3333333333333333,0.5
28,28,0.6167872548103333,0.7483257166894779,1.06413733959198,0.5539483428001404,1.819097757339477,0.41220659709254115,0.5784861445426941,0.6961143941620562,2.6562812328338623,0.2554396386733797,1.368122100830078,0.7171795964241028,0.7009345987620187,1.0141757726669312,0.5846154093742371,1.864322066307068,0.43772244037152164,0.6340662837028503,0.6879432832306996,2.875849485397339,0.20991254299227388,1.439409852027893,0.25,0.03571428571428571,0.03125,0.3333333333333333,0.5
29,29,0.6181326508522034,0.745375692100798,1.0664528608322144,0.5522100925445557,1.8395256996154783,0.40877511234382374,0.5678957104682922,0.7087170863130557,2.6626524925231934,0.24328961549555742,1.3725425004959106,0.7276818752288818,0.7289719802684317,1.0301029682159424,0.5931624174118042,1.8852614164352417,0.4252669095886981,0.6172897219657898,0.6737588560010516,2.92228364944458,0.2215743371700926,1.4555611610412598,0.25,0.03571428571428571,0.03125,0.3333333333333333,0.5
30,30,0.6084405779838562,0.7561924882643393,1.0575072765350342,0.5574249029159546,1.8176813125610352,0.4173537984765216,0.5578159093856812,0.7064930870493882,2.625619649887085,0.25283605607842335,1.3549394607543943,0.7392649054527283,0.7102803518630075,0.994272232055664,0.6034188270568848,1.92173445224762,0.39501781658239615,,0.6879432832306996,2.907773733139038,0.2069970849173756,,0.25,0.03571428571428571,0.03125,0.3333333333333333,0.5
31,31,0.6082062125205994,0.7414423063133665,1.0543996095657349,0.5589768886566162,1.8079558610916135,0.4194984828792439,0.5684225559234619,0.6879597005383933,2.628072023391724,0.25052176429605844,1.3545644283294678,0.7316668629646301,0.6822429703565961,1.0106303691864014,0.5897436141967773,1.8857994079589844,0.42170820645059953,0.5767548084259033,0.7234042585688694,3.012450695037842,0.19533527167866915,1.4628177881240845,0.25,0.03571428571428571,0.03125,0.3333333333333333,0.5
32,32,0.5900887250900269,0.751275741278158,1.0625444650650024,0.5551278591156006,1.8060688972473145,0.4205708250806049,0.5693094730377197,0.7050103912167266,2.6360034942626958,0.246182471543921,1.3542768955230713,0.780023455619812,0.7196261660657187,1.0295621156692505,0.5783475637435913,1.836566686630249,0.4234875347531562,0.6281960010528564,0.6737588560010516,2.8989031314849854,0.20991254299227388,1.4524332284927368,0.25,0.03571428571428571,0.03125,0.3333333333333333,0.5
33,33,0.587380051612854,0.7522591024769079,1.0568028688430786,0.5561832785606384,1.772557497024536,0.42679036866594666,0.5609797835350037,0.7190957792003864,2.6034862995147705,0.25052176429605844,1.337470769882202,0.6782079339027405,0.7383177333694189,1.033020257949829,0.5777778029441833,1.8857547044754028,0.4288256127267968,0.6261724233627319,0.6737588560010516,2.9371883869171143,0.2040816268424768,1.451506733894348,0.25,0.03571428571428571,0.03125,0.3333333333333333,0.5
34,34,0.6021741032600403,0.7493090778882279,1.0612789392471311,0.5541346073150635,1.7686638832092283,0.41821168253324886,0.5757758021354675,0.702786391953059,2.625664234161377,0.2629610782864727,1.347533941268921,0.7651004195213318,0.7009345987620187,0.988266110420227,0.6062678098678589,1.9038496017456052,0.43772244037152164,0.619621753692627,0.6950354504775481,2.983893394470215,0.1895043745897598,1.4700205326080322,0.25,0.03571428571428571,0.03125,0.3333333333333333,0.5
35,35,0.5610220432281494,0.7611091762429494,1.0473954677581787,0.5632604956626892,1.7544853687286377,0.4403018237770867,0.5589179992675781,0.7057517391330573,2.569390058517456,0.2577539304557442,1.3194286823272705,0.6961783766746521,0.7196261660657187,0.9951706528663636,0.5794872045516968,1.880319595336914,0.4145907536414169,0.5788597464561462,0.6737588560010516,2.950944662094116,0.2069970849173756,1.439633846282959,0.25,0.03571428571428571,0.03125,0.3333333333333333,0.5
36,36,0.5870661735534668,0.7561924882643393,1.047550082206726,0.5625776052474976,1.7391055822372437,0.42979293712539623,0.5453031063079834,0.7146477806730512,2.574798822402954,0.2612253507701069,1.3197966814041138,0.7567029595375061,0.7102803518630075,1.0021846294403076,0.596581220626831,1.860486388206482,0.4288256127267968,0.5954201817512512,0.6808510696158749,2.9835245609283447,0.2040816268424768,1.457968831062317,0.25,0.03571428571428571,0.03125,0.3333333333333333,0.5
